site,sensor,date,year,month,day,hour,lat,lon,microsite,rep,temp,intensity,pendant.id
panoche,hobo.pendant,2006-01-01,2019,6,1,12:10:20,36.69591,-120.79654,shrub.ambient,5,117.968,496,20619203
panoche,hobo.pendant,2006-01-01,2019,6,1,13:10:20,36.69591,-120.79654,shrub.ambient,5,112.023,496,20619203
panoche,hobo.pendant,2006-01-01,2019,6,1,14:10:20,36.69591,-120.79654,shrub.ambient,5,107.683,384,20619203
panoche,hobo.pendant,2006-01-01,2019,6,1,15:10:20,36.69591,-120.79654,shrub.ambient,5,99.687,2816,20619203
panoche,hobo.pendant,2006-01-01,2019,6,1,16:10:20,36.69591,-120.79654,shrub.ambient,5,82.864,336,20619203
panoche,hobo.pendant,2006-01-01,2019,6,1,17:10:20,36.69591,-120.79654,shrub.ambient,5,73.062,288,20619203
panoche,hobo.pendant,2006-01-01,2019,6,1,18:10:20,36.69591,-120.79654,shrub.ambient,5,79.678,48,20619203
panoche,hobo.pendant,2006-01-01,2019,6,1,19:10:20,36.69591,-120.79654,shrub.ambient,5,76.528,168,20619203
panoche,hobo.pendant,2006-01-01,2019,6,1,20:10:20,36.69591,-120.79654,shrub.ambient,5,68.592,36,20619203
panoche,hobo.pendant,2006-01-01,2019,6,1,21:10:20,36.69591,-120.79654,shrub.ambient,5,64.996,,20619203
panoche,hobo.pendant,2006-01-01,2019,6,1,22:10:20,36.69591,-120.79654,shrub.ambient,5,64.825,,20619203
panoche,hobo.pendant,2006-01-01,2019,6,1,23:10:20,36.69591,-120.79654,shrub.ambient,5,64.825,,20619203
panoche,hobo.pendant,2006-02-01,2019,6,2,00:10:20,36.69591,-120.79654,shrub.ambient,5,63.797,,20619203
panoche,hobo.pendant,2006-02-01,2019,6,2,01:10:20,36.69591,-120.79654,shrub.ambient,5,63.797,,20619203
panoche,hobo.pendant,2006-02-01,2019,6,2,02:10:20,36.69591,-120.79654,shrub.ambient,5,62.94,,20619203
panoche,hobo.pendant,2006-02-01,2019,6,2,03:10:20,36.69591,-120.79654,shrub.ambient,5,60.539,,20619203
panoche,hobo.pendant,2006-02-01,2019,6,2,04:10:20,36.69591,-120.79654,shrub.ambient,5,59.851,,20619203
panoche,hobo.pendant,2006-02-01,2019,6,2,05:10:20,36.69591,-120.79654,shrub.ambient,5,59.68,,20619203
panoche,hobo.pendant,2006-02-01,2019,6,2,06:10:20,36.69591,-120.79654,shrub.ambient,5,64.139,512,20619203
panoche,hobo.pendant,2006-02-01,2019,6,2,07:10:20,36.69591,-120.79654,shrub.ambient,5,93.682,248,20619203
panoche,hobo.pendant,2006-02-01,2019,6,2,08:10:20,36.69591,-120.79654,shrub.ambient,5,101.282,2816,20619203
panoche,hobo.pendant,2006-02-01,2019,6,2,09:10:20,36.69591,-120.79654,shrub.ambient,5,116.562,32,20619203
panoche,hobo.pendant,2006-02-01,2019,6,2,10:10:20,36.69591,-120.79654,shrub.ambient,5,118.441,3584,20619203
panoche,hobo.pendant,2006-02-01,2019,6,2,11:10:20,36.69591,-120.79654,shrub.ambient,5,111.58,384,20619203
panoche,hobo.pendant,2006-02-01,2019,6,2,12:10:20,36.69591,-120.79654,shrub.ambient,5,115.178,496,20619203
panoche,hobo.pendant,2006-02-01,2019,6,2,13:10:20,36.69591,-120.79654,shrub.ambient,5,113.137,496,20619203
panoche,hobo.pendant,2006-02-01,2019,6,2,14:10:20,36.69591,-120.79654,shrub.ambient,5,113.814,3712,20619203
panoche,hobo.pendant,2006-02-01,2019,6,2,15:10:20,36.69591,-120.79654,shrub.ambient,5,103.512,2688,20619203
panoche,hobo.pendant,2006-02-01,2019,6,2,16:10:20,36.69591,-120.79654,shrub.ambient,5,89.755,248,20619203
panoche,hobo.pendant,2006-02-01,2019,6,2,17:10:20,36.69591,-120.79654,shrub.ambient,5,86.097,96,20619203
panoche,hobo.pendant,2006-02-01,2019,6,2,18:10:20,36.69591,-120.79654,shrub.ambient,5,85.554,68,20619203
panoche,hobo.pendant,2006-02-01,2019,6,2,19:10:20,36.69591,-120.79654,shrub.ambient,5,80.559,432,20619203
panoche,hobo.pendant,2006-02-01,2019,6,2,20:10:20,36.69591,-120.79654,shrub.ambient,5,72.372,69,20619203
panoche,hobo.pendant,2006-02-01,2019,6,2,21:10:20,36.69591,-120.79654,shrub.ambient,5,66.537,,20619203
panoche,hobo.pendant,2006-02-01,2019,6,2,22:10:20,36.69591,-120.79654,shrub.ambient,5,65.509,,20619203
panoche,hobo.pendant,2006-02-01,2019,6,2,23:10:20,36.69591,-120.79654,shrub.ambient,5,64.652,,20619203
panoche,hobo.pendant,2006-03-01,2019,6,3,00:10:20,36.69591,-120.79654,shrub.ambient,5,64.139,,20619203
panoche,hobo.pendant,2006-03-01,2019,6,3,01:10:20,36.69591,-120.79654,shrub.ambient,5,61.398,,20619203
panoche,hobo.pendant,2006-03-01,2019,6,3,02:10:20,36.69591,-120.79654,shrub.ambient,5,60.195,,20619203
panoche,hobo.pendant,2006-03-01,2019,6,3,03:10:20,36.69591,-120.79654,shrub.ambient,5,58.82,,20619203
panoche,hobo.pendant,2006-03-01,2019,6,3,04:10:20,36.69591,-120.79654,shrub.ambient,5,58.476,,20619203
panoche,hobo.pendant,2006-03-01,2019,6,3,05:10:20,36.69591,-120.79654,shrub.ambient,5,60.712,,20619203
panoche,hobo.pendant,2006-03-01,2019,6,3,06:10:20,36.69591,-120.79654,shrub.ambient,5,65.68,576,20619203
panoche,hobo.pendant,2006-03-01,2019,6,3,07:10:20,36.69591,-120.79654,shrub.ambient,5,89.938,2176,20619203
panoche,hobo.pendant,2006-03-01,2019,6,3,08:10:20,36.69591,-120.79654,shrub.ambient,5,100.483,2816,20619203
panoche,hobo.pendant,2006-03-01,2019,6,3,09:10:20,36.69591,-120.79654,shrub.ambient,5,117.028,32,20619203
panoche,hobo.pendant,2006-03-01,2019,6,3,10:10:20,36.69591,-120.79654,shrub.ambient,5,115.637,3584,20619203
panoche,hobo.pendant,2006-03-01,2019,6,3,11:10:20,36.69591,-120.79654,shrub.ambient,5,122.076,384,20619203
panoche,hobo.pendant,2006-03-01,2019,6,3,12:10:20,36.69591,-120.79654,shrub.ambient,5,118.918,496,20619203
panoche,hobo.pendant,2006-03-01,2019,6,3,13:10:20,36.69591,-120.79654,shrub.ambient,5,122.572,496,20619203
panoche,hobo.pendant,2006-03-01,2019,6,3,14:10:20,36.69591,-120.79654,shrub.ambient,5,108.536,3584,20619203
panoche,hobo.pendant,2006-03-01,2019,6,3,15:10:20,36.69591,-120.79654,shrub.ambient,5,101.685,256,20619203
panoche,hobo.pendant,2006-03-01,2019,6,3,16:10:20,36.69591,-120.79654,shrub.ambient,5,93.115,1472,20619203
panoche,hobo.pendant,2006-03-01,2019,6,3,17:10:20,36.69591,-120.79654,shrub.ambient,5,89.2,864,20619203
panoche,hobo.pendant,2006-03-01,2019,6,3,18:10:20,36.69591,-120.79654,shrub.ambient,5,85.194,432,20619203
panoche,hobo.pendant,2006-03-01,2019,6,3,19:10:20,36.69591,-120.79654,shrub.ambient,5,80.911,288,20619203
panoche,hobo.pendant,2006-03-01,2019,6,3,20:10:20,36.69591,-120.79654,shrub.ambient,5,75.139,38,20619203
panoche,hobo.pendant,2006-03-01,2019,6,3,21:10:20,36.69591,-120.79654,shrub.ambient,5,68.077,,20619203
panoche,hobo.pendant,2006-03-01,2019,6,3,22:10:20,36.69591,-120.79654,shrub.ambient,5,68.934,,20619203
panoche,hobo.pendant,2006-03-01,2019,6,3,23:10:20,36.69591,-120.79654,shrub.ambient,5,69.107,,20619203
panoche,hobo.pendant,2006-04-01,2019,6,4,00:10:20,36.69591,-120.79654,shrub.ambient,5,66.879,,20619203
panoche,hobo.pendant,2006-04-01,2019,6,4,01:10:20,36.69591,-120.79654,shrub.ambient,5,68.763,,20619203
panoche,hobo.pendant,2006-04-01,2019,6,4,02:10:20,36.69591,-120.79654,shrub.ambient,5,66.193,,20619203
panoche,hobo.pendant,2006-04-01,2019,6,4,03:10:20,36.69591,-120.79654,shrub.ambient,5,66.022,,20619203
panoche,hobo.pendant,2006-04-01,2019,6,4,04:10:20,36.69591,-120.79654,shrub.ambient,5,64.996,,20619203
panoche,hobo.pendant,2006-04-01,2019,6,4,05:10:20,36.69591,-120.79654,shrub.ambient,5,64.139,,20619203
panoche,hobo.pendant,2006-04-01,2019,6,4,06:10:20,36.69591,-120.79654,shrub.ambient,5,71.168,576,20619203
panoche,hobo.pendant,2006-04-01,2019,6,4,07:10:20,36.69591,-120.79654,shrub.ambient,5,94.062,2176,20619203
panoche,hobo.pendant,2006-04-01,2019,6,4,08:10:20,36.69591,-120.79654,shrub.ambient,5,102.9,2944,20619203
panoche,hobo.pendant,2006-04-01,2019,6,4,09:10:20,36.69591,-120.79654,shrub.ambient,5,110.482,32,20619203
panoche,hobo.pendant,2006-04-01,2019,6,4,10:10:20,36.69591,-120.79654,shrub.ambient,5,124.84,3584,20619203
panoche,hobo.pendant,2006-04-01,2019,6,4,11:10:20,36.69591,-120.79654,shrub.ambient,5,124.585,384,20619203
panoche,hobo.pendant,2006-04-01,2019,6,4,12:10:20,36.69591,-120.79654,shrub.ambient,5,125.868,496,20619203
panoche,hobo.pendant,2006-04-01,2019,6,4,13:10:20,36.69591,-120.79654,shrub.ambient,5,117.968,496,20619203
panoche,hobo.pendant,2006-04-01,2019,6,4,14:10:20,36.69591,-120.79654,shrub.ambient,5,112.69,3584,20619203
panoche,hobo.pendant,2006-04-01,2019,6,4,15:10:20,36.69591,-120.79654,shrub.ambient,5,102.697,256,20619203
panoche,hobo.pendant,2006-04-01,2019,6,4,16:10:20,36.69591,-120.79654,shrub.ambient,5,98.307,1536,20619203
panoche,hobo.pendant,2006-04-01,2019,6,4,17:10:20,36.69591,-120.79654,shrub.ambient,5,93.873,864,20619203
panoche,hobo.pendant,2006-04-01,2019,6,4,18:10:20,36.69591,-120.79654,shrub.ambient,5,90.867,416,20619203
panoche,hobo.pendant,2006-04-01,2019,6,4,19:10:20,36.69591,-120.79654,shrub.ambient,5,85.915,272,20619203
panoche,hobo.pendant,2006-04-01,2019,6,4,20:10:20,36.69591,-120.79654,shrub.ambient,5,79.853,38,20619203
panoche,hobo.pendant,2006-04-01,2019,6,4,21:10:20,36.69591,-120.79654,shrub.ambient,5,74.619,,20619203
panoche,hobo.pendant,2006-04-01,2019,6,4,22:10:20,36.69591,-120.79654,shrub.ambient,5,72.545,,20619203
panoche,hobo.pendant,2006-04-01,2019,6,4,23:10:20,36.69591,-120.79654,shrub.ambient,5,72.028,,20619203
panoche,hobo.pendant,2006-05-01,2019,6,5,00:10:20,36.69591,-120.79654,shrub.ambient,5,71.339,,20619203
panoche,hobo.pendant,2006-05-01,2019,6,5,01:10:20,36.69591,-120.79654,shrub.ambient,5,71.339,,20619203
panoche,hobo.pendant,2006-05-01,2019,6,5,02:10:20,36.69591,-120.79654,shrub.ambient,5,71.683,,20619203
panoche,hobo.pendant,2006-05-01,2019,6,5,03:10:20,36.69591,-120.79654,shrub.ambient,5,68.592,,20619203
panoche,hobo.pendant,2006-05-01,2019,6,5,04:10:20,36.69591,-120.79654,shrub.ambient,5,66.537,,20619203
panoche,hobo.pendant,2006-05-01,2019,6,5,05:10:20,36.69591,-120.79654,shrub.ambient,5,63.626,,20619203
panoche,hobo.pendant,2006-05-01,2019,6,5,06:10:20,36.69591,-120.79654,shrub.ambient,5,71.339,68,20619203
panoche,hobo.pendant,2006-05-01,2019,6,5,07:10:20,36.69591,-120.79654,shrub.ambient,5,101.887,2176,20619203
panoche,hobo.pendant,2006-05-01,2019,6,5,08:10:20,36.69591,-120.79654,shrub.ambient,5,115.867,2944,20619203
panoche,hobo.pendant,2006-05-01,2019,6,5,09:10:20,36.69591,-120.79654,shrub.ambient,5,122.572,3328,20619203
panoche,hobo.pendant,2006-05-01,2019,6,5,10:10:20,36.69591,-120.79654,shrub.ambient,5,121.338,3584,20619203
panoche,hobo.pendant,2006-05-01,2019,6,5,11:10:20,36.69591,-120.79654,shrub.ambient,5,120.848,3968,20619203
panoche,hobo.pendant,2006-05-01,2019,6,5,12:10:20,36.69591,-120.79654,shrub.ambient,5,118.918,496,20619203
panoche,hobo.pendant,2006-05-01,2019,6,5,13:10:20,36.69591,-120.79654,shrub.ambient,5,119.878,3968,20619203
panoche,hobo.pendant,2006-05-01,2019,6,5,14:10:20,36.69591,-120.79654,shrub.ambient,5,120.605,3712,20619203
panoche,hobo.pendant,2006-05-01,2019,6,5,15:10:20,36.69591,-120.79654,shrub.ambient,5,108.536,2688,20619203
panoche,hobo.pendant,2006-05-01,2019,6,5,16:10:20,36.69591,-120.79654,shrub.ambient,5,102.088,16,20619203
panoche,hobo.pendant,2006-05-01,2019,6,5,17:10:20,36.69591,-120.79654,shrub.ambient,5,96.168,896,20619203
panoche,hobo.pendant,2006-05-01,2019,6,5,18:10:20,36.69591,-120.79654,shrub.ambient,5,94.253,448,20619203
panoche,hobo.pendant,2006-05-01,2019,6,5,19:10:20,36.69591,-120.79654,shrub.ambient,5,87.004,288,20619203
panoche,hobo.pendant,2006-05-01,2019,6,5,20:10:20,36.69591,-120.79654,shrub.ambient,5,78.449,42,20619203
panoche,hobo.pendant,2006-05-01,2019,6,5,21:10:20,36.69591,-120.79654,shrub.ambient,5,74.791,,20619203
panoche,hobo.pendant,2006-05-01,2019,6,5,22:10:20,36.69591,-120.79654,shrub.ambient,5,74.098,,20619203
panoche,hobo.pendant,2006-05-01,2019,6,5,23:10:20,36.69591,-120.79654,shrub.ambient,5,73.234,,20619203
panoche,hobo.pendant,2006-06-01,2019,6,6,00:10:20,36.69591,-120.79654,shrub.ambient,5,73.407,,20619203
panoche,hobo.pendant,2006-06-01,2019,6,6,01:10:20,36.69591,-120.79654,shrub.ambient,5,70.48,,20619203
panoche,hobo.pendant,2006-06-01,2019,6,6,02:10:20,36.69591,-120.79654,shrub.ambient,5,67.735,,20619203
panoche,hobo.pendant,2006-06-01,2019,6,6,03:10:20,36.69591,-120.79654,shrub.ambient,5,67.906,,20619203
panoche,hobo.pendant,2006-06-01,2019,6,6,04:10:20,36.69591,-120.79654,shrub.ambient,5,64.652,,20619203
panoche,hobo.pendant,2006-06-01,2019,6,6,05:10:20,36.69591,-120.79654,shrub.ambient,5,64.139,,20619203
panoche,hobo.pendant,2006-06-01,2019,6,6,06:10:20,36.69591,-120.79654,shrub.ambient,5,67.221,256,20619203
panoche,hobo.pendant,2006-06-01,2019,6,6,07:10:20,36.69591,-120.79654,shrub.ambient,5,88.282,2432,20619203
panoche,hobo.pendant,2006-06-01,2019,6,6,08:10:20,36.69591,-120.79654,shrub.ambient,5,99.687,32,20619203
panoche,hobo.pendant,2006-06-01,2019,6,6,09:10:20,36.69591,-120.79654,shrub.ambient,5,110.482,3456,20619203
panoche,hobo.pendant,2006-06-01,2019,6,6,10:10:20,36.69591,-120.79654,shrub.ambient,5,121.829,384,20619203
panoche,hobo.pendant,2006-06-01,2019,6,6,11:10:20,36.69591,-120.79654,shrub.ambient,5,126.127,3968,20619203
panoche,hobo.pendant,2006-06-01,2019,6,6,12:10:20,36.69591,-120.79654,shrub.ambient,5,125.868,4352,20619203
panoche,hobo.pendant,2006-06-01,2019,6,6,13:10:20,36.69591,-120.79654,shrub.ambient,5,120.605,496,20619203
panoche,hobo.pendant,2006-06-01,2019,6,6,14:10:20,36.69591,-120.79654,shrub.ambient,5,111.139,384,20619203
panoche,hobo.pendant,2006-06-01,2019,6,6,15:10:20,36.69591,-120.79654,shrub.ambient,5,100.683,2688,20619203
panoche,hobo.pendant,2006-06-01,2019,6,6,16:10:20,36.69591,-120.79654,shrub.ambient,5,91.24,1664,20619203
panoche,hobo.pendant,2006-06-01,2019,6,6,17:10:20,36.69591,-120.79654,shrub.ambient,5,85.915,864,20619203
panoche,hobo.pendant,2006-06-01,2019,6,6,18:10:20,36.69591,-120.79654,shrub.ambient,5,81.09,416,20619203
panoche,hobo.pendant,2006-06-01,2019,6,6,19:10:20,36.69591,-120.79654,shrub.ambient,5,74.446,272,20619203
panoche,hobo.pendant,2006-06-01,2019,6,6,20:10:20,36.69591,-120.79654,shrub.ambient,5,64.31,41,20619203
panoche,hobo.pendant,2006-06-01,2019,6,6,21:10:20,36.69591,-120.79654,shrub.ambient,5,61.227,,20619203
panoche,hobo.pendant,2006-06-01,2019,6,6,22:10:20,36.69591,-120.79654,shrub.ambient,5,58.993,,20619203
panoche,hobo.pendant,2006-06-01,2019,6,6,23:10:20,36.69591,-120.79654,shrub.ambient,5,57.268,,20619203
panoche,hobo.pendant,2006-07-01,2019,6,7,00:10:20,36.69591,-120.79654,shrub.ambient,5,56.057,,20619203
panoche,hobo.pendant,2006-07-01,2019,6,7,01:10:20,36.69591,-120.79654,shrub.ambient,5,55.711,,20619203
panoche,hobo.pendant,2006-07-01,2019,6,7,02:10:20,36.69591,-120.79654,shrub.ambient,5,54.842,,20619203
panoche,hobo.pendant,2006-07-01,2019,6,7,03:10:20,36.69591,-120.79654,shrub.ambient,5,54.669,,20619203
panoche,hobo.pendant,2006-07-01,2019,6,7,04:10:20,36.69591,-120.79654,shrub.ambient,5,52.75,,20619203
panoche,hobo.pendant,2006-07-01,2019,6,7,05:10:20,36.69591,-120.79654,shrub.ambient,5,51.172,,20619203
panoche,hobo.pendant,2006-07-01,2019,6,7,06:10:20,36.69591,-120.79654,shrub.ambient,5,58.303,896,20619203
panoche,hobo.pendant,2006-07-01,2019,6,7,07:10:20,36.69591,-120.79654,shrub.ambient,5,86.823,2432,20619203
panoche,hobo.pendant,2006-07-01,2019,6,7,08:10:20,36.69591,-120.79654,shrub.ambient,5,74.446,188,20619203
panoche,hobo.pendant,2006-07-01,2019,6,7,09:10:20,36.69591,-120.79654,shrub.ambient,5,82.508,192,20619203
panoche,hobo.pendant,2006-07-01,2019,6,7,10:10:20,36.69591,-120.79654,shrub.ambient,5,79.151,1984,20619203
panoche,hobo.pendant,2006-07-01,2019,6,7,11:10:20,36.69591,-120.79654,shrub.ambient,5,112.023,468,20619203
panoche,hobo.pendant,2006-07-01,2019,6,7,12:10:20,36.69591,-120.79654,shrub.ambient,5,102.697,3456,20619203
panoche,hobo.pendant,2006-07-01,2019,6,7,13:10:20,36.69591,-120.79654,shrub.ambient,5,105.161,4352,20619203
panoche,hobo.pendant,2006-07-01,2019,6,7,14:10:20,36.69591,-120.79654,shrub.ambient,5,95.783,3968,20619203
panoche,hobo.pendant,2006-07-01,2019,6,7,15:10:20,36.69591,-120.79654,shrub.ambient,5,88.65,2688,20619203
panoche,hobo.pendant,2006-07-01,2019,6,7,16:10:20,36.69591,-120.79654,shrub.ambient,5,80.206,16,20619203
panoche,hobo.pendant,2006-07-01,2019,6,7,17:10:20,36.69591,-120.79654,shrub.ambient,5,76.181,896,20619203
panoche,hobo.pendant,2006-07-01,2019,6,7,18:10:20,36.69591,-120.79654,shrub.ambient,5,72.028,464,20619203
panoche,hobo.pendant,2006-07-01,2019,6,7,19:10:20,36.69591,-120.79654,shrub.ambient,5,67.221,288,20619203
panoche,hobo.pendant,2006-07-01,2019,6,7,20:10:20,36.69591,-120.79654,shrub.ambient,5,61.912,52,20619203
panoche,hobo.pendant,2006-07-01,2019,6,7,21:10:20,36.69591,-120.79654,shrub.ambient,5,58.82,,20619203
panoche,hobo.pendant,2006-07-01,2019,6,7,22:10:20,36.69591,-120.79654,shrub.ambient,5,57.614,,20619203
panoche,hobo.pendant,2006-07-01,2019,6,7,23:10:20,36.69591,-120.79654,shrub.ambient,5,57.958,,20619203
panoche,hobo.pendant,2006-08-01,2019,6,8,00:10:20,36.69591,-120.79654,shrub.ambient,5,57.614,,20619203
panoche,hobo.pendant,2006-08-01,2019,6,8,01:10:20,36.69591,-120.79654,shrub.ambient,5,55.537,,20619203
panoche,hobo.pendant,2006-08-01,2019,6,8,02:10:20,36.69591,-120.79654,shrub.ambient,5,56.75,,20619203
panoche,hobo.pendant,2006-08-01,2019,6,8,03:10:20,36.69591,-120.79654,shrub.ambient,5,56.404,,20619203
panoche,hobo.pendant,2006-08-01,2019,6,8,04:10:20,36.69591,-120.79654,shrub.ambient,5,53.449,,20619203
panoche,hobo.pendant,2006-08-01,2019,6,8,05:10:20,36.69591,-120.79654,shrub.ambient,5,56.23,,20619203
panoche,hobo.pendant,2006-08-01,2019,6,8,06:10:20,36.69591,-120.79654,shrub.ambient,5,63.968,992,20619203
panoche,hobo.pendant,2006-08-01,2019,6,8,07:10:20,36.69591,-120.79654,shrub.ambient,5,83.935,2432,20619203
panoche,hobo.pendant,2006-08-01,2019,6,8,08:10:20,36.69591,-120.79654,shrub.ambient,5,93.493,32,20619203
panoche,hobo.pendant,2006-08-01,2019,6,8,09:10:20,36.69591,-120.79654,shrub.ambient,5,100.483,3584,20619203
panoche,hobo.pendant,2006-08-01,2019,6,8,10:10:20,36.69591,-120.79654,shrub.ambient,5,103.923,384,20619203
panoche,hobo.pendant,2006-08-01,2019,6,8,11:10:20,36.69591,-120.79654,shrub.ambient,5,106.835,496,20619203
panoche,hobo.pendant,2006-08-01,2019,6,8,12:10:20,36.69591,-120.79654,shrub.ambient,5,106.624,4352,20619203
panoche,hobo.pendant,2006-08-01,2019,6,8,13:10:20,36.69591,-120.79654,shrub.ambient,5,104.333,496,20619203
panoche,hobo.pendant,2006-08-01,2019,6,8,14:10:20,36.69591,-120.79654,shrub.ambient,5,99.093,384,20619203
panoche,hobo.pendant,2006-08-01,2019,6,8,15:10:20,36.69591,-120.79654,shrub.ambient,5,92.55,2688,20619203
panoche,hobo.pendant,2006-08-01,2019,6,8,16:10:20,36.69591,-120.79654,shrub.ambient,5,85.194,16,20619203
panoche,hobo.pendant,2006-08-01,2019,6,8,17:10:20,36.69591,-120.79654,shrub.ambient,5,81.621,864,20619203
panoche,hobo.pendant,2006-08-01,2019,6,8,18:10:20,36.69591,-120.79654,shrub.ambient,5,77.574,448,20619203
panoche,hobo.pendant,2006-08-01,2019,6,8,19:10:20,36.69591,-120.79654,shrub.ambient,5,73.234,34,20619203
panoche,hobo.pendant,2006-08-01,2019,6,8,20:10:20,36.69591,-120.79654,shrub.ambient,5,64.996,34,20619203
panoche,hobo.pendant,2006-08-01,2019,6,8,21:10:20,36.69591,-120.79654,shrub.ambient,5,60.024,,20619203
panoche,hobo.pendant,2006-08-01,2019,6,8,22:10:20,36.69591,-120.79654,shrub.ambient,5,60.712,,20619203
panoche,hobo.pendant,2006-08-01,2019,6,8,23:10:20,36.69591,-120.79654,shrub.ambient,5,60.368,,20619203
panoche,hobo.pendant,2006-09-01,2019,6,9,00:10:20,36.69591,-120.79654,shrub.ambient,5,60.712,,20619203
panoche,hobo.pendant,2006-09-01,2019,6,9,01:10:20,36.69591,-120.79654,shrub.ambient,5,59.337,,20619203
panoche,hobo.pendant,2006-09-01,2019,6,9,02:10:20,36.69591,-120.79654,shrub.ambient,5,58.993,,20619203
panoche,hobo.pendant,2006-09-01,2019,6,9,03:10:20,36.69591,-120.79654,shrub.ambient,5,60.024,,20619203
panoche,hobo.pendant,2006-09-01,2019,6,9,04:10:20,36.69591,-120.79654,shrub.ambient,5,56.577,,20619203
panoche,hobo.pendant,2006-09-01,2019,6,9,05:10:20,36.69591,-120.79654,shrub.ambient,5,59.337,,20619203
panoche,hobo.pendant,2006-09-01,2019,6,9,06:10:20,36.69591,-120.79654,shrub.ambient,5,66.879,672,20619203
panoche,hobo.pendant,2006-09-01,2019,6,9,07:10:20,36.69591,-120.79654,shrub.ambient,5,94.444,2432,20619203
panoche,hobo.pendant,2006-09-01,2019,6,9,08:10:20,36.69591,-120.79654,shrub.ambient,5,105.577,32,20619203
panoche,hobo.pendant,2006-09-01,2019,6,9,09:10:20,36.69591,-120.79654,shrub.ambient,5,110.046,384,20619203
panoche,hobo.pendant,2006-09-01,2019,6,9,10:10:20,36.69591,-120.79654,shrub.ambient,5,117.498,4352,20619203
panoche,hobo.pendant,2006-09-01,2019,6,9,11:10:20,36.69591,-120.79654,shrub.ambient,5,114.949,496,20619203
panoche,hobo.pendant,2006-09-01,2019,6,9,12:10:20,36.69591,-120.79654,shrub.ambient,5,110.046,3968,20619203
panoche,hobo.pendant,2006-09-01,2019,6,9,13:10:20,36.69591,-120.79654,shrub.ambient,5,111.36,496,20619203
panoche,hobo.pendant,2006-09-01,2019,6,9,14:10:20,36.69591,-120.79654,shrub.ambient,5,104.747,3456,20619203
panoche,hobo.pendant,2006-09-01,2019,6,9,15:10:20,36.69591,-120.79654,shrub.ambient,5,101.887,2944,20619203
panoche,hobo.pendant,2006-09-01,2019,6,9,16:10:20,36.69591,-120.79654,shrub.ambient,5,96.555,1856,20619203
panoche,hobo.pendant,2006-09-01,2019,6,9,17:10:20,36.69591,-120.79654,shrub.ambient,5,90.309,1152,20619203
panoche,hobo.pendant,2006-09-01,2019,6,9,18:10:20,36.69591,-120.79654,shrub.ambient,5,88.099,74,20619203
panoche,hobo.pendant,2006-09-01,2019,6,9,19:10:20,36.69591,-120.79654,shrub.ambient,5,85.194,416,20619203
panoche,hobo.pendant,2006-09-01,2019,6,9,20:10:20,36.69591,-120.79654,shrub.ambient,5,74.619,34,20619203
panoche,hobo.pendant,2006-09-01,2019,6,9,21:10:20,36.69591,-120.79654,shrub.ambient,5,70.995,,20619203
panoche,hobo.pendant,2006-09-01,2019,6,9,22:10:20,36.69591,-120.79654,shrub.ambient,5,68.421,,20619203
panoche,hobo.pendant,2006-09-01,2019,6,9,23:10:20,36.69591,-120.79654,shrub.ambient,5,69.107,,20619203
panoche,hobo.pendant,2006-10-01,2019,6,10,00:10:20,36.69591,-120.79654,shrub.ambient,5,69.622,,20619203
panoche,hobo.pendant,2006-10-01,2019,6,10,01:10:20,36.69591,-120.79654,shrub.ambient,5,65.851,,20619203
panoche,hobo.pendant,2006-10-01,2019,6,10,02:10:20,36.69591,-120.79654,shrub.ambient,5,68.763,,20619203
panoche,hobo.pendant,2006-10-01,2019,6,10,03:10:20,36.69591,-120.79654,shrub.ambient,5,67.392,,20619203
panoche,hobo.pendant,2006-10-01,2019,6,10,04:10:20,36.69591,-120.79654,shrub.ambient,5,67.735,,20619203
panoche,hobo.pendant,2006-10-01,2019,6,10,05:10:20,36.69591,-120.79654,shrub.ambient,5,66.879,,20619203
panoche,hobo.pendant,2006-10-01,2019,6,10,06:10:20,36.69591,-120.79654,shrub.ambient,5,70.48,288,20619203
panoche,hobo.pendant,2006-10-01,2019,6,10,07:10:20,36.69591,-120.79654,shrub.ambient,5,80.206,74,20619203
panoche,hobo.pendant,2006-10-01,2019,6,10,08:10:20,36.69591,-120.79654,shrub.ambient,5,98.307,1984,20619203
panoche,hobo.pendant,2006-10-01,2019,6,10,09:10:20,36.69591,-120.79654,shrub.ambient,5,115.867,3328,20619203
panoche,hobo.pendant,2006-10-01,2019,6,10,10:10:20,36.69591,-120.79654,shrub.ambient,5,129.301,384,20619203
panoche,hobo.pendant,2006-10-01,2019,6,10,11:10:20,36.69591,-120.79654,shrub.ambient,5,126.387,4352,20619203
panoche,hobo.pendant,2006-10-01,2019,6,10,12:10:20,36.69591,-120.79654,shrub.ambient,5,123.071,496,20619203
panoche,hobo.pendant,2006-10-01,2019,6,10,13:10:20,36.69591,-120.79654,shrub.ambient,5,121.338,496,20619203
panoche,hobo.pendant,05/19/19,2019,5,19,17:14:07,36.69605,-120.79668,shrub.soil,6,69.964,38,10715220
panoche,hobo.pendant,05/19/19,2019,5,19,18:14:07,36.69605,-120.79668,shrub.soil,6,73.234,17,10715220
panoche,hobo.pendant,05/19/19,2019,5,19,19:14:07,36.69605,-120.79668,shrub.soil,6,69.964,,10715220
panoche,hobo.pendant,05/19/19,2019,5,19,20:14:07,36.69605,-120.79668,shrub.soil,6,68.763,,10715220
